Logging to output/continuous/PPO/train/10-06-2024-21-40-08/
------------------------------------------
| rollout/                |              |
| time/                   |             |
|    fps                  | 296         |
|    iterations           | 20          |
|    time_elapsed         | 17          |
|    total_timesteps      | 5120        |
| train/                  |             |
|    approx_kl            | 0.011968115 |
|    clip_fraction        | 0.0996      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.83       |
|    explained_variance   | 2.38e-07    |
|    learning_rate        | 0.0001      |
|    loss                 | 32.1        |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.0143     |
|    std                  | 0.993       |
|    value_loss           | 69.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.3         |
|    ep_rew_mean          | -18.3        |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 24           |
|    time_elapsed         | 21           |
|    total_timesteps      | 6144         |
| train/                  |              |
|    approx_kl            | 0.0050641783 |
|    clip_fraction        | 0.0297       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.82        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0001       |
|    loss                 | 28.4         |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.00691     |
|    std                  | 0.991        |
|    value_loss           | 67.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 282         |
|    iterations           | 28          |
|    time_elapsed         | 25          |
|    total_timesteps      | 7168        |
| train/                  |             |
|    approx_kl            | 0.009001513 |
|    clip_fraction        | 0.0512      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | 1.91e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 31.5        |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.0102     |
|    std                  | 0.989       |
|    value_loss           | 68.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 275         |
|    iterations           | 32          |
|    time_elapsed         | 29          |
|    total_timesteps      | 8192        |
| train/                  |             |
|    approx_kl            | 0.011978831 |
|    clip_fraction        | 0.0957      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | 5.96e-07    |
|    learning_rate        | 0.0001      |
|    loss                 | 22.5        |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.0111     |
|    std                  | 0.99        |
|    value_loss           | 71.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 267         |
|    iterations           | 36          |
|    time_elapsed         | 34          |
|    total_timesteps      | 9216        |
| train/                  |             |
|    approx_kl            | 0.010091298 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | 2.98e-07    |
|    learning_rate        | 0.0001      |
|    loss                 | 35.4        |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.0146     |
|    std                  | 0.992       |
|    value_loss           | 72.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.7         |
|    ep_rew_mean          | -17.7        |
| time/                   |              |
|    fps                  | 262          |
|    iterations           | 40           |
|    time_elapsed         | 39           |
|    total_timesteps      | 10240        |
| train/                  |              |
|    approx_kl            | 0.0023627197 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.82        |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0001       |
|    loss                 | 28.4         |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.00189     |
|    std                  | 0.992        |
|    value_loss           | 70.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.3        |
|    ep_rew_mean          | -17.3       |
| time/                   |             |
|    fps                  | 264         |
|    iterations           | 44          |
|    time_elapsed         | 42          |
|    total_timesteps      | 11264       |
| train/                  |             |
|    approx_kl            | 0.003926783 |
|    clip_fraction        | 0.00586     |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0001      |
|    loss                 | 29.9        |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.00191    |
|    std                  | 0.992       |
|    value_loss           | 75.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.7         |
|    ep_rew_mean          | -17.7        |
| time/                   |              |
|    fps                  | 266          |
|    iterations           | 48           |
|    time_elapsed         | 46           |
|    total_timesteps      | 12288        |
| train/                  |              |
|    approx_kl            | 0.0042695142 |
|    clip_fraction        | 0.0102       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.82        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0001       |
|    loss                 | 35.4         |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.00623     |
|    std                  | 0.99         |
|    value_loss           | 71.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.5        |
|    ep_rew_mean          | -18.5       |
| time/                   |             |
|    fps                  | 268         |
|    iterations           | 52          |
|    time_elapsed         | 49          |
|    total_timesteps      | 13312       |
| train/                  |             |
|    approx_kl            | 0.002095782 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.81       |
|    explained_variance   | 1.19e-07    |
|    learning_rate        | 0.0001      |
|    loss                 | 31.3        |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.00175    |
|    std                  | 0.985       |
|    value_loss           | 67.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 269         |
|    iterations           | 56          |
|    time_elapsed         | 53          |
|    total_timesteps      | 14336       |
| train/                  |             |
|    approx_kl            | 0.001489949 |
|    clip_fraction        | 0.000391    |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.81       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 28.5        |
|    n_updates            | 550         |
|    policy_gradient_loss | -0.00344    |
|    std                  | 0.986       |
|    value_loss           | 84.9        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.5         |
|    ep_rew_mean          | -17.5        |
| time/                   |              |
|    fps                  | 270          |
|    iterations           | 60           |
|    time_elapsed         | 56           |
|    total_timesteps      | 15360        |
| train/                  |              |
|    approx_kl            | 0.0129230125 |
|    clip_fraction        | 0.116        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.81        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0001       |
|    loss                 | 28.6         |
|    n_updates            | 590          |
|    policy_gradient_loss | -0.0151      |
|    std                  | 0.985        |
|    value_loss           | 76.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.3         |
|    ep_rew_mean          | -17.3        |
| time/                   |              |
|    fps                  | 272          |
|    iterations           | 64           |
|    time_elapsed         | 60           |
|    total_timesteps      | 16384        |
| train/                  |              |
|    approx_kl            | 0.0067011286 |
|    clip_fraction        | 0.0598       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.81        |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0001       |
|    loss                 | 32.4         |
|    n_updates            | 630          |
|    policy_gradient_loss | -0.0112      |
|    std                  | 0.985        |
|    value_loss           | 77.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 273         |
|    iterations           | 68          |
|    time_elapsed         | 63          |
|    total_timesteps      | 17408       |
| train/                  |             |
|    approx_kl            | 0.008586697 |
|    clip_fraction        | 0.0895      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.81       |
|    explained_variance   | 1.19e-07    |
|    learning_rate        | 0.0001      |
|    loss                 | 29.7        |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.0076     |
|    std                  | 0.988       |
|    value_loss           | 85.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 274         |
|    iterations           | 72          |
|    time_elapsed         | 67          |
|    total_timesteps      | 18432       |
| train/                  |             |
|    approx_kl            | 0.007154106 |
|    clip_fraction        | 0.0598      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.81       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0001      |
|    loss                 | 31.6        |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.0111     |
|    std                  | 0.989       |
|    value_loss           | 68.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.9         |
|    ep_rew_mean          | -18.9        |
| time/                   |              |
|    fps                  | 273          |
|    iterations           | 76           |
|    time_elapsed         | 71           |
|    total_timesteps      | 19456        |
| train/                  |              |
|    approx_kl            | 0.0061792377 |
|    clip_fraction        | 0.0531       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.81        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 30.1         |
|    n_updates            | 750          |
|    policy_gradient_loss | -0.00891     |
|    std                  | 0.99         |
|    value_loss           | 68.2         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 18.3       |
|    ep_rew_mean          | -18.3      |
| time/                   |            |
|    fps                  | 274        |
|    iterations           | 80         |
|    time_elapsed         | 74         |
|    total_timesteps      | 20480      |
| train/                  |            |
|    approx_kl            | 0.00648323 |
|    clip_fraction        | 0.023      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.81      |
|    explained_variance   | 1.79e-07   |
|    learning_rate        | 0.0001     |
|    loss                 | 29.2       |
|    n_updates            | 790        |
|    policy_gradient_loss | -0.00393   |
|    std                  | 0.987      |
|    value_loss           | 92         |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.3         |
|    ep_rew_mean          | -17.3        |
| time/                   |              |
|    fps                  | 274          |
|    iterations           | 84           |
|    time_elapsed         | 78           |
|    total_timesteps      | 21504        |
| train/                  |              |
|    approx_kl            | 0.0059306147 |
|    clip_fraction        | 0.0602       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.8         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 31.2         |
|    n_updates            | 830          |
|    policy_gradient_loss | -0.00676     |
|    std                  | 0.983        |
|    value_loss           | 94.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 275         |
|    iterations           | 88          |
|    time_elapsed         | 81          |
|    total_timesteps      | 22528       |
| train/                  |             |
|    approx_kl            | 0.010927865 |
|    clip_fraction        | 0.0723      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.81       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0001      |
|    loss                 | 27.7        |
|    n_updates            | 870         |
|    policy_gradient_loss | -0.0112     |
|    std                  | 0.986       |
|    value_loss           | 96.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 274         |
|    iterations           | 92          |
|    time_elapsed         | 85          |
|    total_timesteps      | 23552       |
| train/                  |             |
|    approx_kl            | 0.005072465 |
|    clip_fraction        | 0.0336      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.81       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0001      |
|    loss                 | 38.4        |
|    n_updates            | 910         |
|    policy_gradient_loss | -0.00616    |
|    std                  | 0.989       |
|    value_loss           | 77.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.1         |
|    ep_rew_mean          | -18.1        |
| time/                   |              |
|    fps                  | 275          |
|    iterations           | 96           |
|    time_elapsed         | 89           |
|    total_timesteps      | 24576        |
| train/                  |              |
|    approx_kl            | 0.0062748333 |
|    clip_fraction        | 0.0609       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.81        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0001       |
|    loss                 | 31.7         |
|    n_updates            | 950          |
|    policy_gradient_loss | -0.0091      |
|    std                  | 0.987        |
|    value_loss           | 101          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 276         |
|    iterations           | 100         |
|    time_elapsed         | 92          |
|    total_timesteps      | 25600       |
| train/                  |             |
|    approx_kl            | 0.007992219 |
|    clip_fraction        | 0.0449      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 32.3        |
|    n_updates            | 990         |
|    policy_gradient_loss | -0.0116     |
|    std                  | 0.981       |
|    value_loss           | 91.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.3        |
|    ep_rew_mean          | -18.3       |
| time/                   |             |
|    fps                  | 276         |
|    iterations           | 104         |
|    time_elapsed         | 96          |
|    total_timesteps      | 26624       |
| train/                  |             |
|    approx_kl            | 0.008125459 |
|    clip_fraction        | 0.0496      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 34.2        |
|    n_updates            | 1030        |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.981       |
|    value_loss           | 79.9        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 16.8       |
|    ep_rew_mean          | -16.8      |
| time/                   |            |
|    fps                  | 276        |
|    iterations           | 108        |
|    time_elapsed         | 99         |
|    total_timesteps      | 27648      |
| train/                  |            |
|    approx_kl            | 0.00885102 |
|    clip_fraction        | 0.0574     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.79      |
|    explained_variance   | -1.19e-07  |
|    learning_rate        | 0.0001     |
|    loss                 | 92.2       |
|    n_updates            | 1070       |
|    policy_gradient_loss | -0.00903   |
|    std                  | 0.975      |
|    value_loss           | 125        |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.3         |
|    ep_rew_mean          | -17.3        |
| time/                   |              |
|    fps                  | 277          |
|    iterations           | 112          |
|    time_elapsed         | 103          |
|    total_timesteps      | 28672        |
| train/                  |              |
|    approx_kl            | 0.0062602703 |
|    clip_fraction        | 0.0504       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0001       |
|    loss                 | 91.8         |
|    n_updates            | 1110         |
|    policy_gradient_loss | -0.00565     |
|    std                  | 0.97         |
|    value_loss           | 83.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.7         |
|    ep_rew_mean          | -18.7        |
| time/                   |              |
|    fps                  | 275          |
|    iterations           | 116          |
|    time_elapsed         | 107          |
|    total_timesteps      | 29696        |
| train/                  |              |
|    approx_kl            | 0.0042560715 |
|    clip_fraction        | 0.016        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.77        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 32.3         |
|    n_updates            | 1150         |
|    policy_gradient_loss | -0.00515     |
|    std                  | 0.964        |
|    value_loss           | 84.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.9        |
|    ep_rew_mean          | -18.9       |
| time/                   |             |
|    fps                  | 274         |
|    iterations           | 120         |
|    time_elapsed         | 112         |
|    total_timesteps      | 30720       |
| train/                  |             |
|    approx_kl            | 0.004136392 |
|    clip_fraction        | 0.0156      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | 1.19e-07    |
|    learning_rate        | 0.0001      |
|    loss                 | 29.9        |
|    n_updates            | 1190        |
|    policy_gradient_loss | -0.00342    |
|    std                  | 0.958       |
|    value_loss           | 85.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.3         |
|    ep_rew_mean          | -18.3        |
| time/                   |              |
|    fps                  | 272          |
|    iterations           | 124          |
|    time_elapsed         | 116          |
|    total_timesteps      | 31744        |
| train/                  |              |
|    approx_kl            | 0.0030355435 |
|    clip_fraction        | 0.0102       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.76        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 39.6         |
|    n_updates            | 1230         |
|    policy_gradient_loss | -0.00597     |
|    std                  | 0.96         |
|    value_loss           | 105          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.3         |
|    ep_rew_mean          | -18.3        |
| time/                   |              |
|    fps                  | 268          |
|    iterations           | 128          |
|    time_elapsed         | 121          |
|    total_timesteps      | 32768        |
| train/                  |              |
|    approx_kl            | 0.0059416755 |
|    clip_fraction        | 0.0293       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.77        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0001       |
|    loss                 | 26.2         |
|    n_updates            | 1270         |
|    policy_gradient_loss | -0.00945     |
|    std                  | 0.967        |
|    value_loss           | 87.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 267         |
|    iterations           | 132         |
|    time_elapsed         | 126         |
|    total_timesteps      | 33792       |
| train/                  |             |
|    approx_kl            | 0.009172419 |
|    clip_fraction        | 0.0918      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 34.2        |
|    n_updates            | 1310        |
|    policy_gradient_loss | -0.0128     |
|    std                  | 0.963       |
|    value_loss           | 88.8        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 16.8       |
|    ep_rew_mean          | -16.8      |
| time/                   |            |
|    fps                  | 267        |
|    iterations           | 136        |
|    time_elapsed         | 130        |
|    total_timesteps      | 34816      |
| train/                  |            |
|    approx_kl            | 0.00968094 |
|    clip_fraction        | 0.1        |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.75      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0001     |
|    loss                 | 32         |
|    n_updates            | 1350       |
|    policy_gradient_loss | -0.0161    |
|    std                  | 0.958      |
|    value_loss           | 88.8       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 16           |
|    ep_rew_mean          | -16          |
| time/                   |              |
|    fps                  | 267          |
|    iterations           | 140          |
|    time_elapsed         | 134          |
|    total_timesteps      | 35840        |
| train/                  |              |
|    approx_kl            | 0.0037032925 |
|    clip_fraction        | 0.0191       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 25.5         |
|    n_updates            | 1390         |
|    policy_gradient_loss | -0.00435     |
|    std                  | 0.951        |
|    value_loss           | 137          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.1         |
|    ep_rew_mean          | -17.1        |
| time/                   |              |
|    fps                  | 265          |
|    iterations           | 144          |
|    time_elapsed         | 138          |
|    total_timesteps      | 36864        |
| train/                  |              |
|    approx_kl            | 0.0055009127 |
|    clip_fraction        | 0.0168       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 31.8         |
|    n_updates            | 1430         |
|    policy_gradient_loss | -0.00484     |
|    std                  | 0.953        |
|    value_loss           | 66.6         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 18.1       |
|    ep_rew_mean          | -18.1      |
| time/                   |            |
|    fps                  | 264        |
|    iterations           | 148        |
|    time_elapsed         | 143        |
|    total_timesteps      | 37888      |
| train/                  |            |
|    approx_kl            | 0.00569445 |
|    clip_fraction        | 0.0172     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.74      |
|    explained_variance   | -1.19e-07  |
|    learning_rate        | 0.0001     |
|    loss                 | 133        |
|    n_updates            | 1470       |
|    policy_gradient_loss | -0.00686   |
|    std                  | 0.95       |
|    value_loss           | 144        |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.9         |
|    ep_rew_mean          | -17.9        |
| time/                   |              |
|    fps                  | 262          |
|    iterations           | 152          |
|    time_elapsed         | 148          |
|    total_timesteps      | 38912        |
| train/                  |              |
|    approx_kl            | 0.0035130745 |
|    clip_fraction        | 0.0348       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.73        |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0001       |
|    loss                 | 32.6         |
|    n_updates            | 1510         |
|    policy_gradient_loss | -0.00497     |
|    std                  | 0.948        |
|    value_loss           | 121          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.1        |
|    ep_rew_mean          | -17.1       |
| time/                   |             |
|    fps                  | 260         |
|    iterations           | 156         |
|    time_elapsed         | 153         |
|    total_timesteps      | 39936       |
| train/                  |             |
|    approx_kl            | 0.009440687 |
|    clip_fraction        | 0.0789      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0001      |
|    loss                 | 28.4        |
|    n_updates            | 1550        |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.943       |
|    value_loss           | 95.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17          |
|    ep_rew_mean          | -17         |
| time/                   |             |
|    fps                  | 257         |
|    iterations           | 160         |
|    time_elapsed         | 159         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.009945709 |
|    clip_fraction        | 0.0699      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0001      |
|    loss                 | 149         |
|    n_updates            | 1590        |
|    policy_gradient_loss | -0.00825    |
|    std                  | 0.943       |
|    value_loss           | 128         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 257         |
|    iterations           | 164         |
|    time_elapsed         | 162         |
|    total_timesteps      | 41984       |
| train/                  |             |
|    approx_kl            | 0.004777357 |
|    clip_fraction        | 0.0543      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0001      |
|    loss                 | 31.3        |
|    n_updates            | 1630        |
|    policy_gradient_loss | -0.00364    |
|    std                  | 0.943       |
|    value_loss           | 130         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.7         |
|    ep_rew_mean          | -17.7        |
| time/                   |              |
|    fps                  | 256          |
|    iterations           | 168          |
|    time_elapsed         | 167          |
|    total_timesteps      | 43008        |
| train/                  |              |
|    approx_kl            | 0.0043582856 |
|    clip_fraction        | 0.0727       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.72        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 165          |
|    n_updates            | 1670         |
|    policy_gradient_loss | -0.00303     |
|    std                  | 0.941        |
|    value_loss           | 165          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.9         |
|    ep_rew_mean          | -17.9        |
| time/                   |              |
|    fps                  | 255          |
|    iterations           | 172          |
|    time_elapsed         | 172          |
|    total_timesteps      | 44032        |
| train/                  |              |
|    approx_kl            | 0.0058038114 |
|    clip_fraction        | 0.0387       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.71        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 25.7         |
|    n_updates            | 1710         |
|    policy_gradient_loss | -0.00437     |
|    std                  | 0.941        |
|    value_loss           | 101          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 253         |
|    iterations           | 176         |
|    time_elapsed         | 177         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.011295259 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 28.8        |
|    n_updates            | 1750        |
|    policy_gradient_loss | -0.0081     |
|    std                  | 0.934       |
|    value_loss           | 139         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 251         |
|    iterations           | 180         |
|    time_elapsed         | 183         |
