Logging to output/continuous/PPO/train/11-06-2024-03-23-09/
-----------------------------------------
| rollout/                |             |
|    fps                  | 498         |
|    iterations           | 20          |
|    time_elapsed         | 10          |
|    total_timesteps      | 5120        |
| train/                  |             |
|    approx_kl            | 0.009342827 |
|    clip_fraction        | 0.0918      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.84       |
|    explained_variance   | 8.76e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 34.5        |
|    n_updates            | 185         |
|    policy_gradient_loss | -0.0162     |
|    std                  | 1           |
|    value_loss           | 69.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.3         |
|    ep_rew_mean          | -18.3        |
| time/                   |              |
|    fps                  | 466          |
|    iterations           | 24           |
|    time_elapsed         | 13           |
|    total_timesteps      | 6144         |
| train/                  |              |
|    approx_kl            | 0.0035754398 |
|    clip_fraction        | 0.0207       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.84        |
|    explained_variance   | 2.21e-06     |
|    learning_rate        | 0.0001       |
|    loss                 | 33.7         |
|    n_updates            | 225          |
|    policy_gradient_loss | -0.00418     |
|    std                  | 1            |
|    value_loss           | 67.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 441         |
|    iterations           | 28          |
|    time_elapsed         | 16          |
|    total_timesteps      | 7168        |
| train/                  |             |
|    approx_kl            | 0.006033379 |
|    clip_fraction        | 0.0437      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.84       |
|    explained_variance   | 8.94e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 34.7        |
|    n_updates            | 265         |
|    policy_gradient_loss | -0.00936    |
|    std                  | 1           |
|    value_loss           | 68          |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.5       |
|    ep_rew_mean          | -17.5      |
| time/                   |            |
|    fps                  | 435        |
|    iterations           | 32         |
|    time_elapsed         | 18         |
|    total_timesteps      | 8192       |
| train/                  |            |
|    approx_kl            | 0.00567622 |
|    clip_fraction        | 0.0523     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.84      |
|    explained_variance   | 9.54e-06   |
|    learning_rate        | 0.0001     |
|    loss                 | 37.4       |
|    n_updates            | 299        |
|    policy_gradient_loss | -0.00772   |
|    std                  | 0.999      |
|    value_loss           | 71.1       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.5         |
|    ep_rew_mean          | -17.5        |
| time/                   |              |
|    fps                  | 438          |
|    iterations           | 36           |
|    time_elapsed         | 21           |
|    total_timesteps      | 9216         |
| train/                  |              |
|    approx_kl            | 0.0066107158 |
|    clip_fraction        | 0.0336       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.83        |
|    explained_variance   | 8.82e-06     |
|    learning_rate        | 0.0001       |
|    loss                 | 40.3         |
|    n_updates            | 328          |
|    policy_gradient_loss | -0.00496     |
|    std                  | 0.994        |
|    value_loss           | 72           |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 435         |
|    iterations           | 40          |
|    time_elapsed         | 23          |
|    total_timesteps      | 10240       |
| train/                  |             |
|    approx_kl            | 0.012235196 |
|    clip_fraction        | 0.0616      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | 2.56e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 35.5        |
|    n_updates            | 363         |
|    policy_gradient_loss | -0.0131     |
|    std                  | 0.99        |
|    value_loss           | 72.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.3        |
|    ep_rew_mean          | -17.3       |
| time/                   |             |
|    fps                  | 422         |
|    iterations           | 44          |
|    time_elapsed         | 26          |
|    total_timesteps      | 11264       |
| train/                  |             |
|    approx_kl            | 0.008471013 |
|    clip_fraction        | 0.0766      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | 5.6e-06     |
|    learning_rate        | 0.0001      |
|    loss                 | 36.6        |
|    n_updates            | 403         |
|    policy_gradient_loss | -0.00924    |
|    std                  | 0.99        |
|    value_loss           | 74.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 426         |
|    iterations           | 48          |
|    time_elapsed         | 28          |
|    total_timesteps      | 12288       |
| train/                  |             |
|    approx_kl            | 0.006244546 |
|    clip_fraction        | 0.052       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 4.53e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 38.5        |
|    n_updates            | 437         |
|    policy_gradient_loss | -0.00639    |
|    std                  | 0.98        |
|    value_loss           | 73          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.5         |
|    ep_rew_mean          | -18.5        |
| time/                   |              |
|    fps                  | 427          |
|    iterations           | 52           |
|    time_elapsed         | 31           |
|    total_timesteps      | 13312        |
| train/                  |              |
|    approx_kl            | 0.0067631262 |
|    clip_fraction        | 0.0477       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.8         |
|    explained_variance   | 3.58e-07     |
|    learning_rate        | 0.0001       |
|    loss                 | 27.9         |
|    n_updates            | 471          |
|    policy_gradient_loss | -0.0095      |
|    std                  | 0.979        |
|    value_loss           | 67.5         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 428         |
|    iterations           | 56          |
|    time_elapsed         | 33          |
|    total_timesteps      | 14336       |
| train/                  |             |
|    approx_kl            | 0.010550382 |
|    clip_fraction        | 0.0852      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 3.04e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 45.9        |
|    n_updates            | 505         |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.979       |
|    value_loss           | 81.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 422         |
|    iterations           | 60          |
|    time_elapsed         | 36          |
|    total_timesteps      | 15360       |
| train/                  |             |
|    approx_kl            | 0.004601762 |
|    clip_fraction        | 0.0195      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 2.09e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 29.5        |
|    n_updates            | 545         |
|    policy_gradient_loss | -0.00347    |
|    std                  | 0.98        |
|    value_loss           | 75          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 419         |
|    iterations           | 64          |
|    time_elapsed         | 39          |
|    total_timesteps      | 16384       |
| train/                  |             |
|    approx_kl            | 0.007476217 |
|    clip_fraction        | 0.0629      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.79       |
|    explained_variance   | 1.91e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 32          |
|    n_updates            | 585         |
|    policy_gradient_loss | -0.0125     |
|    std                  | 0.976       |
|    value_loss           | 76.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 418         |
|    iterations           | 68          |
|    time_elapsed         | 41          |
|    total_timesteps      | 17408       |
| train/                  |             |
|    approx_kl            | 0.006403202 |
|    clip_fraction        | 0.0574      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.79       |
|    explained_variance   | 2.26e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 48.7        |
|    n_updates            | 624         |
|    policy_gradient_loss | -0.00665    |
|    std                  | 0.977       |
|    value_loss           | 83.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 418         |
|    iterations           | 72          |
|    time_elapsed         | 44          |
|    total_timesteps      | 18432       |
| train/                  |             |
|    approx_kl            | 0.009510243 |
|    clip_fraction        | 0.0977      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.78       |
|    explained_variance   | -3.58e-07   |
|    learning_rate        | 0.0001      |
|    loss                 | 31.9        |
|    n_updates            | 664         |
|    policy_gradient_loss | -0.0127     |
|    std                  | 0.971       |
|    value_loss           | 68.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.9        |
|    ep_rew_mean          | -18.9       |
| time/                   |             |
|    fps                  | 421         |
|    iterations           | 76          |
|    time_elapsed         | 46          |
|    total_timesteps      | 19456       |
| train/                  |             |
|    approx_kl            | 0.009178088 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.78       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 34.4        |
|    n_updates            | 692         |
|    policy_gradient_loss | -0.0137     |
|    std                  | 0.969       |
|    value_loss           | 68.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.3        |
|    ep_rew_mean          | -18.3       |
| time/                   |             |
|    fps                  | 418         |
|    iterations           | 80          |
|    time_elapsed         | 48          |
|    total_timesteps      | 20480       |
| train/                  |             |
|    approx_kl            | 0.008428218 |
|    clip_fraction        | 0.0688      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.78       |
|    explained_variance   | 2.21e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 57.6        |
|    n_updates            | 731         |
|    policy_gradient_loss | -0.0102     |
|    std                  | 0.971       |
|    value_loss           | 88.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.3         |
|    ep_rew_mean          | -17.3        |
| time/                   |              |
|    fps                  | 418          |
|    iterations           | 84           |
|    time_elapsed         | 51           |
|    total_timesteps      | 21504        |
| train/                  |              |
|    approx_kl            | 0.0088367285 |
|    clip_fraction        | 0.0482       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | 5.84e-06     |
|    learning_rate        | 0.0001       |
|    loss                 | 37.2         |
|    n_updates            | 764          |
|    policy_gradient_loss | -0.00533     |
|    std                  | 0.97         |
|    value_loss           | 93.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.7         |
|    ep_rew_mean          | -17.7        |
| time/                   |              |
|    fps                  | 416          |
|    iterations           | 88           |
|    time_elapsed         | 54           |
|    total_timesteps      | 22528        |
| train/                  |              |
|    approx_kl            | 0.0071225762 |
|    clip_fraction        | 0.0652       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.77        |
|    explained_variance   | 1.31e-05     |
|    learning_rate        | 0.0001       |
|    loss                 | 36           |
|    n_updates            | 804          |
|    policy_gradient_loss | -0.0105      |
|    std                  | 0.969        |
|    value_loss           | 91.9         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 418         |
|    iterations           | 92          |
|    time_elapsed         | 56          |
|    total_timesteps      | 23552       |
| train/                  |             |
|    approx_kl            | 0.006547412 |
|    clip_fraction        | 0.068       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | 7.09e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 35.9        |
|    n_updates            | 838         |
|    policy_gradient_loss | -0.0107     |
|    std                  | 0.97        |
|    value_loss           | 75.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 96          |
|    time_elapsed         | 58          |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.009773955 |
|    clip_fraction        | 0.0569      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | 1.06e-05    |
|    learning_rate        | 0.0001      |
|    loss                 | 35.4        |
|    n_updates            | 869         |
|    policy_gradient_loss | -0.0114     |
|    std                  | 0.969       |
|    value_loss           | 96.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.9         |
|    ep_rew_mean          | -17.9        |
| time/                   |              |
|    fps                  | 415          |
|    iterations           | 100          |
|    time_elapsed         | 61           |
|    total_timesteps      | 25600        |
| train/                  |              |
|    approx_kl            | 0.0050407816 |
|    clip_fraction        | 0.0422       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.78        |
|    explained_variance   | 7.99e-06     |
|    learning_rate        | 0.0001       |
|    loss                 | 35.7         |
|    n_updates            | 905          |
|    policy_gradient_loss | -0.00514     |
|    std                  | 0.97         |
|    value_loss           | 87.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.3         |
|    ep_rew_mean          | -18.3        |
| time/                   |              |
|    fps                  | 414          |
|    iterations           | 104          |
|    time_elapsed         | 64           |
|    total_timesteps      | 26624        |
| train/                  |              |
|    approx_kl            | 0.0041681975 |
|    clip_fraction        | 0.0441       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.77        |
|    explained_variance   | 4.53e-06     |
|    learning_rate        | 0.0001       |
|    loss                 | 33.4         |
|    n_updates            | 945          |
|    policy_gradient_loss | -0.0081      |
|    std                  | 0.965        |
|    value_loss           | 77.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17           |
|    ep_rew_mean          | -17          |
| time/                   |              |
|    fps                  | 412          |
|    iterations           | 108          |
|    time_elapsed         | 67           |
|    total_timesteps      | 27648        |
| train/                  |              |
|    approx_kl            | 0.0048075886 |
|    clip_fraction        | 0.0355       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | 8.11e-06     |
|    learning_rate        | 0.0001       |
|    loss                 | 76.7         |
|    n_updates            | 985          |
|    policy_gradient_loss | -0.00741     |
|    std                  | 0.958        |
|    value_loss           | 115          |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.5       |
|    ep_rew_mean          | -17.5      |
| time/                   |            |
|    fps                  | 412        |
|    iterations           | 112        |
|    time_elapsed         | 69         |
|    total_timesteps      | 28672      |
| train/                  |            |
|    approx_kl            | 0.01361341 |
|    clip_fraction        | 0.0962     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.75      |
|    explained_variance   | 4.35e-06   |
|    learning_rate        | 0.0001     |
|    loss                 | 35.2       |
|    n_updates            | 1008       |
|    policy_gradient_loss | -0.0133    |
|    std                  | 0.955      |
|    value_loss           | 83.3       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.7        |
|    ep_rew_mean          | -18.7       |
| time/                   |             |
|    fps                  | 413         |
|    iterations           | 116         |
|    time_elapsed         | 71          |
|    total_timesteps      | 29696       |
| train/                  |             |
|    approx_kl            | 0.009776828 |
|    clip_fraction        | 0.0545      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | 4.41e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 31.8        |
|    n_updates            | 1034        |
|    policy_gradient_loss | -0.0107     |
|    std                  | 0.953       |
|    value_loss           | 84          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.9        |
|    ep_rew_mean          | -18.9       |
| time/                   |             |
|    fps                  | 410         |
|    iterations           | 120         |
|    time_elapsed         | 74          |
|    total_timesteps      | 30720       |
| train/                  |             |
|    approx_kl            | 0.008235477 |
|    clip_fraction        | 0.082       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | 4.23e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 33.1        |
|    n_updates            | 1072        |
|    policy_gradient_loss | -0.00909    |
|    std                  | 0.949       |
|    value_loss           | 82.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 411         |
|    iterations           | 124         |
|    time_elapsed         | 77          |
|    total_timesteps      | 31744       |
| train/                  |             |
|    approx_kl            | 0.009934904 |
|    clip_fraction        | 0.0521      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | 5.25e-06    |
|    learning_rate        | 0.0001      |
|    loss                 | 95.6        |
|    n_updates            | 1106        |
|    policy_gradient_loss | -0.00846    |
|    std                  | 0.951       |
|    value_loss           | 114         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.3         |
|    ep_rew_mean          | -18.3        |
| time/                   |              |
|    fps                  | 409          |
|    iterations           | 128          |
|    time_elapsed         | 80           |
|    total_timesteps      | 32768        |
| train/                  |              |
|    approx_kl            | 0.0023260263 |
|    clip_fraction        | 0.018        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | 4.17e-06     |
|    learning_rate        | 0.0001       |
|    loss                 | 33.9         |
|    n_updates            | 1141         |
|    policy_gradient_loss | -0.00589     |
|    std                  | 0.952        |
|    value_loss           | 83.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.7         |
|    ep_rew_mean          | -17.7        |
| time/                   |              |
|    fps                  | 406          |
|    iterations           | 132          |
|    time_elapsed         | 83           |
|    total_timesteps      | 33792        |
| train/                  |              |
|    approx_kl            | 0.0058964062 |
|    clip_fraction        | 0.0473       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | 6.38e-06     |
|    learning_rate        | 0.0001       |
|    loss                 | 34.3         |
|    n_updates            | 1181         |
|    policy_gradient_loss | -0.00547     |
|    std                  | 0.951        |
|    value_loss           | 85.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 16.8         |
|    ep_rew_mean          | -16.8        |
| time/                   |              |
|    fps                  | 406          |
|    iterations           | 136          |
|    time_elapsed         | 85           |
|    total_timesteps      | 34816        |
| train/                  |              |
|    approx_kl            | 0.0072730836 |
|    clip_fraction        | 0.0551       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | 1.31e-05     |
|    learning_rate        | 0.0001       |
|    loss                 | 171          |
|    n_updates            | 1214         |
|    policy_gradient_loss | -0.0144      |
|    std                  | 0.952        |
|    value_loss           | 102          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 16           |
|    ep_rew_mean          | -16          |
| time/                   |              |
|    fps                  | 407          |
|    iterations           | 140          |
|    time_elapsed         | 87           |
|    total_timesteps      | 35840        |
| train/                  |              |
|    approx_kl            | 0.0063876174 |
|    clip_fraction        | 0.0327       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | 0.845        |
|    learning_rate        | 0.0001       |
|    loss                 | 33.3         |
|    n_updates            | 1247         |
|    policy_gradient_loss | -0.00365     |
|    std                  | 0.951        |
|    value_loss           | 70.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.1        |
|    ep_rew_mean          | -17.1       |
| time/                   |             |
|    fps                  | 407         |
|    iterations           | 144         |
|    time_elapsed         | 90          |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.010447945 |
|    clip_fraction        | 0.0797      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.73       |
|    explained_variance   | -4.45e-05   |
|    learning_rate        | 0.0001      |
|    loss                 | 35.3        |
|    n_updates            | 1287        |
|    policy_gradient_loss | -0.00968    |
|    std                  | 0.948       |
|    value_loss           | 66.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 406         |
|    iterations           | 148         |
|    time_elapsed         | 93          |
|    total_timesteps      | 37888       |
| train/                  |             |
|    approx_kl            | 0.005653604 |
|    clip_fraction        | 0.0297      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.73       |
|    explained_variance   | 0.788       |
|    learning_rate        | 0.0001      |
|    loss                 | 34.8        |
|    n_updates            | 1327        |
|    policy_gradient_loss | -0.0064     |
|    std                  | 0.949       |
|    value_loss           | 66.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.9         |
|    ep_rew_mean          | -17.9        |
| time/                   |              |
|    fps                  | 405          |
|    iterations           | 152          |
|    time_elapsed         | 95           |
|    total_timesteps      | 38912        |
| train/                  |              |
|    approx_kl            | 0.0047330074 |
|    clip_fraction        | 0.0449       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.73        |
|    explained_variance   | 0.794        |
|    learning_rate        | 0.0001       |
|    loss                 | 39.6         |
|    n_updates            | 1361         |
|    policy_gradient_loss | -0.00914     |
|    std                  | 0.946        |
|    value_loss           | 66.3         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.1       |
|    ep_rew_mean          | -17.1      |
| time/                   |            |
|    fps                  | 405        |
|    iterations           | 156        |
|    time_elapsed         | 98         |
|    total_timesteps      | 39936      |
| train/                  |            |
|    approx_kl            | 0.00545202 |
|    clip_fraction        | 0.0402     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.73      |
|    explained_variance   | 0.674      |
|    learning_rate        | 0.0001     |
|    loss                 | 27         |
|    n_updates            | 1397       |
|    policy_gradient_loss | -0.00527   |
|    std                  | 0.947      |
|    value_loss           | 66.8       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17          |
|    ep_rew_mean          | -17         |
| time/                   |             |
|    fps                  | 405         |
|    iterations           | 160         |
|    time_elapsed         | 101         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.015057851 |
|    clip_fraction        | 0.061       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.73       |
|    explained_variance   | 0.813       |
|    learning_rate        | 0.0001      |
|    loss                 | 32.3        |
|    n_updates            | 1424        |
|    policy_gradient_loss | -0.0117     |
|    std                  | 0.947       |
|    value_loss           | 69.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.7       |
|    ep_rew_mean          | -17.7      |
| time/                   |            |
|    fps                  | 407        |
|    iterations           | 164        |
|    time_elapsed         | 102        |
|    total_timesteps      | 41984      |
| train/                  |            |
|    approx_kl            | 0.01063947 |
|    clip_fraction        | 0.0603     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.73      |
|    explained_variance   | 0.818      |
|    learning_rate        | 0.0001     |
|    loss                 | 34.9       |
|    n_updates            | 1448       |
|    policy_gradient_loss | -0.00637   |
|    std                  | 0.946      |
|    value_loss           | 69.1       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.7         |
|    ep_rew_mean          | -17.7        |
| time/                   |              |
|    fps                  | 409          |
|    iterations           | 168          |
|    time_elapsed         | 104          |
|    total_timesteps      | 43008        |
| train/                  |              |
|    approx_kl            | 0.0053956667 |
|    clip_fraction        | 0.0539       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.73        |
|    explained_variance   | 0.817        |
|    learning_rate        | 0.0001       |
|    loss                 | 33.9         |
|    n_updates            | 1474         |
|    policy_gradient_loss | -0.00673     |
|    std                  | 0.948        |
|    value_loss           | 66.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 411         |
|    iterations           | 172         |
|    time_elapsed         | 107         |
|    total_timesteps      | 44032       |
| train/                  |             |
|    approx_kl            | 0.006460191 |
|    clip_fraction        | 0.0527      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.73       |
|    explained_variance   | -1.79e-06   |
|    learning_rate        | 0.0001      |
|    loss                 | 32.7        |
|    n_updates            | 1497        |
|    policy_gradient_loss | -0.00981    |
|    std                  | 0.946       |
|    value_loss           | 66.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 411         |
|    iterations           | 176         |
|    time_elapsed         | 109         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.010119418 |
|    clip_fraction        | 0.0694      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.73       |
|    explained_variance   | 0.825       |
|    learning_rate        | 0.0001      |
|    loss                 | 32.1        |
|    n_updates            | 1530        |
|    policy_gradient_loss | -0.0131     |
|    std                  | 0.948       |
|    value_loss           | 66.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.1         |
|    ep_rew_mean          | -18.1        |
| time/                   |              |
